NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,110.573,99.0785,1.5,148.476
UE,2,145.751,117.607,1.5,187.289
UE,3,67.5973,110.765,1.5,129.771
UE,4,127.872,35.7465,1.5,132.783
