User,Distance
1,56.127
2,77.0054
3,148.246
4,135.909
5,131.627
6,171.113
7,140.462
8,23.9902
9,129.407
10,160.646
11,116.441
12,90.9052
13,63.7378
14,145.581
15,106.278
16,133.814
17,63.394
18,109.86
19,156.894
20,74.2342
