User,LostPackets
1,5963
2,6000
3,6000
4,5995
5,6000
6,8
7,5591
8,5617
9,5430
10,5474
11,5848
12,5430
13,5
14,5614
15,5812
16,5960
17,5962
18,6000
19,6000
20,5998
