User,Distance
1,48.1501
2,105.396
3,137.523
4,95.4432
5,145.956
6,176.629
7,168.774
8,108.52
9,91.2245
10,176.237
11,184.614
12,184.839
13,89.5658
14,67.9223
15,129.993
16,199.599
17,32.1694
18,89.2792
19,58.509
20,97.1145
