User,EnergyConsumption
1,115.922
2,555.42
3,945.625
4,455.47
5,1065.15
6,1559.89
7,1424.23
8,588.825
9,416.096
10,1552.97
11,1704.11
12,1708.27
13,401.102
14,230.672
15,844.905
16,1991.99
17,51.7434
18,398.538
19,171.165
20,471.561
