User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.299312,0.0475333,170.634,5972,0.298668
2,0.1147,63.4197,280.548,2284,0.184612
3,0.297719,1.5872,1077.31,5907,0.183019
4,0.297732,1.5872,589.235,5907,1.30568e-05
5,0.139106,5.504,1141.51,2775,0.139106
6,0.000644151,10.2246,1393.72,9,0.138462
