User,Train Accuracy,Validation Accuracy,Timestamp
user 6,0.3849666666666667,0.9332,2024-11-13 17:14:51
user 5,0.6614166666666667,0.9617,2024-11-13 18:36:31
user 1,0.7509166666666667,0.9528,2024-11-13 19:57:19
