User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.254907,1.55136,465.22,5091,0.000430784
2,0.115419,63.3515,1055.99,2288,0.139488
3,0.115326,63.3685,1395.02,2287,9.30259e-05
4,0,0,108.001,6000,0.115326
5,0.236622,2.19819,545.796,4712,0.236622
6,0.255338,1.54795,1619.25,5093,0.0187156
