NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,110.241,147.384,1.5,184.058
UE,2,94.686,100.396,1.5,138.011
UE,3,142.591,39.8547,1.5,148.063
UE,4,134.106,50.6316,1.5,143.353
UE,5,103.457,42.5617,1.5,111.88
UE,6,46.5903,19.8958,1.5,50.6828
