User,Delay
1,0.293258
2,0.302281
3,0
4,0
5,0.285728
6,0.269319
7,0.173151
8,0.0348212
9,0.000415643
10,0.259201
11,0
12,0.261192
13,0.173129
14,0.274291
15,0.298038
16,0.298953
17,0.188898
18,0
19,0
20,0
