User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.00029101,10.2349,803.067,3,3.39169e-05
2,0.000300049,102.349,1059.14,3,9.03966e-06
3,0.0836893,73.984,632.884,1665,0.0833893
4,0.161916,47.2917,347.48,3229,0.0782263
5,0.000276032,10.2366,396.766,2,0.000275914
6,0.000324927,10.2349,700.244,3,4.88946e-05
