NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,82.3939,7.22211,1.5,82.7234
UE,2,66.0899,4.1601,1.5,66.2377
UE,3,101.437,76.3923,1.5,126.995
UE,4,22.1285,100.567,1.5,102.983
UE,5,68.6925,22.0383,1.5,72.1568
UE,6,149.996,57.4816,1.5,160.64
