User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.25643,1.50699,273.567,5117,0.0637676
2,0,0,1646.25,6000,0.25643
3,0.133821,56.9515,1136.5,2663,0.133821
4,0.120009,61.6448,978.701,2388,0.0138124
5,0.256792,1.46944,962.01,5139,0.256792
6,0.320197,0.48128,239.589,5718,0.0634049
