User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.315181,1.17077,787.481,5314,0.131271
2,0.296141,1.57013,691.596,5908,0.0190395
3,0.190347,37.6661,490.615,3793,0.105794
4,0,0,971.354,6000,0.190347
5,0.256734,1.49675,1049.56,5123,0.256734
6,0.183909,3.97824,1298.19,3669,0.0728247
