NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,102.34,89.0913,1.5,135.695
UE,2,54.7272,24.2014,1.5,59.8584
UE,3,90.6536,119.698,1.5,150.16
UE,4,81.2845,86.3293,1.5,118.584
UE,5,50.2891,135.725,1.5,144.75
UE,6,62.6596,41.2066,1.5,75.0097
