NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,98.1084,108.844,1.5,146.542
UE,2,44.0322,115.891,1.5,123.983
UE,3,29.8822,141.788,1.5,144.91
UE,4,46.6164,140.36,1.5,147.906
UE,5,132.086,44.2934,1.5,139.323
UE,6,127.867,91.5317,1.5,157.258
