NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,105.284,87.2357,1.5,136.737
UE,2,3.76271,145.23,1.5,145.286
UE,3,5.71351,36.4277,1.5,36.9035
UE,4,88.627,55.2056,1.5,104.425
