NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,4.72477,107.021,1.5,107.136
UE,2,82.2506,31.2075,1.5,87.9847
UE,3,84.8542,70.9426,1.5,110.614
UE,4,47.8464,30.2803,1.5,56.643
UE,5,83.578,54.5798,1.5,99.8323
UE,6,22.262,148.348,1.5,150.016
