User,Distance
1,154.872
2,26.3643
3,112.376
4,152.98
5,139.921
6,29.8688
7,188.591
8,91.0414
9,55.688
10,81.8193
11,100.622
12,76.5254
13,152.777
14,137.568
15,70.6733
16,101.01
17,41.5613
18,161.691
19,138.986
20,152.532
