NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,8.6463,45.0373,1.5,45.8843
UE,2,8.0423,0.920542,1.5,8.23262
UE,3,91.0768,126.116,1.5,155.572
UE,4,32.3802,41.751,1.5,52.8571
UE,5,125.691,63.0988,1.5,140.648
UE,6,29.6406,123.982,1.5,127.485
