User,Distance
1,84.255
2,57.4368
3,191.091
4,123.69
5,160.669
6,126.51
7,125.445
8,150.097
9,160.452
10,88.4771
11,136.25
12,76.8758
13,130.252
14,117.229
15,55.3071
16,133.465
17,147.469
18,47.5731
19,105.711
20,164.623
