User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0,0,1119.64,6000,0
2,0,0,539.816,6000,0
3,0.296146,1.4848,159.814,5913,0.296146
4,0.29641,1.55307,1211.43,5909,0.000263802
5,0,0,893.268,6000,1.18e-07
6,0.247842,1.82101,310.016,4933,0.247842
7,0,0,1116.46,6000,0.247842
8,0,0,362.361,6000,0
9,0.29803,0.636587,129.017,5627,0.29803
10,0,0,234.921,6000,0.29803
