User,Train Accuracy,Validation Accuracy,Timestamp
user 5,0.34513333333333335,0.9263,2024-11-08 20:46:48
user 3,0.59005,0.9498,2024-11-08 22:00:53
user 4,0.6978333333333333,0.9674,2024-11-08 23:17:20
user 2,0.74085,0.968,2024-11-09 00:31:17
user 1,0.7382666666666666,0.9677,2024-11-09 01:45:54
