User,Train Accuracy,Validation Accuracy,Timestamp
user 4,0.4147,0.9274,2024-11-07 11:04:08
user 3,0.6902166666666667,0.9566,2024-11-07 12:38:09
user 6,0.7205166666666667,0.9666,2024-11-07 14:07:47
user 2,0.74425,0.9673,2024-11-07 15:24:47
user 5,0.751,0.9685,2024-11-07 16:42:36
user 1,0.74845,0.964,2024-11-07 18:21:01
