NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,124.868,96.4503,1.5,157.787
UE,2,130.998,15.031,1.5,131.866
UE,3,135.333,63.0252,1.5,149.296
UE,4,91.4868,99.5736,1.5,135.229
UE,5,138.117,7.62251,1.5,138.335
UE,6,124.758,35.2472,1.5,129.651
