NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,46.466,51.0676,1.5,69.0597
UE,2,113.402,89.2747,1.5,144.334
UE,3,20.3929,122.486,1.5,124.181
UE,4,11.9952,24.0739,1.5,26.9385
