Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 1,[0.012347605485965809],[0.43375],[0.0018512250933796167],[0.9268],[3101.487976879],66.62726686600774,26091520000,2024-08-26 13:48:06
client 4,[0.008737478600318233],[0.5923833333333334],[0.0008742597368080169],[0.9631],[2793.482289703],63.074501935009664,26091520000,2024-08-26 15:08:53
