NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,98.4449,121.083,1.5,156.06
UE,2,101.974,39.048,1.5,109.205
UE,3,5.49715,148.22,1.5,148.33
UE,4,144.468,49.7772,1.5,152.81
UE,5,54.1302,107.624,1.5,120.48
UE,6,16.4674,91.8171,1.5,93.2941
