User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0,0,1217.74,6000,0.387104
2,0,0,596.282,6000,0
3,0,0,1100.09,6000,0
4,0.318765,0.8192,1167.55,5952,0.318765
5,0,0,725.767,6000,1.18e-07
6,0.387104,0.0112267,435.19,5993,0.387104
