User,Distance
1,71.8894
2,145.557
3,27.7855
4,108.576
5,96.0113
6,122.061
7,118.018
8,104.348
9,174.617
10,132.254
11,124.372
12,156.553
13,129.51
14,143.861
15,130.848
16,100.982
17,136
18,79.2567
19,145.927
20,145.806
