User,LostPackets
1,2703
2,6000
3,6000
4,5999
5,6000
6,5
7,4996
8,4996
9,5173
10,5182
11,5843
12,5321
13,3
14,5170
15,5897
16,5801
17,5892
18,6000
19,6000
20,6000
