User,Distance
1,98.503
2,60.7372
3,97.5119
4,62.9438
5,124.537
6,149.606
7,149.429
8,79.7218
9,165.569
10,96.4307
11,126.634
12,132.289
13,83.7966
14,164.92
15,57.7105
16,165.62
17,153.631
18,5.95153
19,100.325
20,181.892
