User,LostPackets
1,5964
2,6000
3,6000
4,6000
5,4181
6,4619
7,3
8,5602
9,5612
10,3
11,5792
12,7
13,5609
14,5339
15,5507
16,5355
17,5943
18,6000
19,6000
20,6000
