Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 5,[0.011490687299519776],[0.4816],[0.001461167616583407],[0.942],[3424.79845496],76.95939481001085,26091520000,2024-07-30 18:44:25
client 3,[0.008370022570341825],[0.6178166666666667],[0.0009572607604786754],[0.961],[2712.967940615],60.531512346003126,26091520000,2024-07-30 20:04:43
client 1,[0.007017963338767489],[0.6789666666666667],[0.0007988958598580211],[0.9667],[2788.1736036589996],61.405564157997475,26091520000,2024-07-30 21:27:57
