User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0,0,424.393,6000,0.20382
2,0,0,1892.23,6000,0
3,0.23668,21.8965,1020.87,4717,0.23668
4,0,0,201.576,6000,0.23668
5,0.000409804,10.2332,1439.27,4,0.000409686
6,0.20382,3.31264,1067.2,4059,0.20341
