User,EnergyConsumption
1,1676.29
2,859.597
3,468.402
4,668.63
5,953.604
6,843.469
7,389.734
8,161.646
9,465.443
10,668.747
11,1623.01
12,1068.52
13,1187.31
14,1840.05
15,1133.08
16,221.278
17,794.025
18,932.162
19,597.669
20,582.577
