User,Distance
1,183.1
2,131.118
3,96.7886
4,115.64
5,138.102
6,129.882
7,88.2875
8,56.8588
9,96.4824
10,115.65
11,180.167
12,146.186
13,154.098
14,191.836
15,150.538
16,66.5248
17,126.018
18,136.54
19,109.331
20,107.942
