NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,63.0671,21.1425,1.5,66.5335
UE,2,32.2771,48.4813,1.5,58.2623
UE,3,51.4671,113.051,1.5,124.224
UE,4,92.6561,54.2186,1.5,107.364
UE,5,135.068,133.13,1.5,189.655
UE,6,60.6643,74.7949,1.5,96.3156
