User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.000402139,10.2349,473.009,3,6.29747e-05
2,0.254895,15.5648,918.774,5088,0.254493
3,0.000421274,102.349,65.6749,3,0.254474
4,0.288919,4.26667,603.994,5750,0.288497
5,0.000426689,10.2349,744.841,3,0.000426571
6,0.000339164,10.2366,387.695,2,8.75249e-05
