User,LostPackets
1,3881
2,5985
3,6000
4,5817
5,5459
6,5665
7,3
8,4754
9,3
10,3924
11,5910
12,5564
13,3924
14,3
15,5953
16,5953
17,5976
18,6000
19,6000
20,6000
