User,EnergyConsumption
1,263.74
2,702.665
3,1078.78
4,784.49
5,603.505
6,1029.63
7,778.68
8,644.826
9,64.5606
10,972.559
11,581.435
12,744.695
13,951.017
14,1107.36
15,1120.51
16,1137.05
17,426.742
18,510.97
19,319.181
20,662.815
