User,Distance
1,72.6278
2,118.547
3,146.886
4,125.259
5,109.864
6,143.501
7,124.794
8,113.563
9,35.9335
10,139.467
11,107.836
12,122.041
13,137.914
14,148.82
15,149.7
16,150.801
17,92.3842
18,101.091
19,79.8976
20,115.136
