User,Distance
1,35.4255
2,143.714
3,66.905
4,111.81
5,117.585
6,151.744
7,68.4106
8,125.073
9,91.1107
10,121.113
11,159.817
12,112.571
13,119.257
14,146.05
15,109.653
16,136.768
17,109.077
18,165.449
19,60.7661
20,155.244
