User,EnergyConsumption
1,353.521
2,492.298
3,892.253
4,1269.5
5,257.213
6,261.607
7,419.907
8,837.058
9,410.97
10,863.587
11,692.212
12,835.52
13,769.188
14,856.491
15,682.028
16,214.66
17,813.793
18,960.506
19,1542.92
20,148.454
