User,Distance
1,84.0858
2,99.2268
3,133.585
4,159.343
5,71.7234
6,72.3336
7,91.6414
8,129.388
9,90.6609
10,131.422
11,117.662
12,129.269
13,124.031
14,130.881
15,116.793
16,65.5225
17,127.577
18,138.601
19,175.665
20,54.4893
