NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,81.7296,127.831,1.5,151.733
UE,2,122.41,123.198,1.5,173.678
UE,3,48.4322,95.0857,1.5,106.72
UE,4,19.8379,148.96,1.5,150.282
UE,5,141.667,134.663,1.5,195.464
UE,6,145.829,11.4769,1.5,146.288
