User,Distance
1,113.195
2,89.1054
3,17.8322
4,167.348
5,75.8752
6,62.2165
7,140.598
8,70.294
9,116.784
10,82.7994
11,83.4174
12,84.7182
13,143.524
14,109.219
15,74.4522
16,131.257
17,165.043
18,163.566
19,85.7212
20,100.867
