User,EnergyConsumption
1,640.658
2,396.989
3,15.8994
4,1400.27
5,287.853
6,193.544
7,988.387
8,247.063
9,681.921
10,342.787
11,347.923
12,358.859
13,1029.96
14,596.439
15,277.157
16,861.421
17,1361.96
18,1337.69
19,367.406
20,508.708
