User,EnergyConsumption
1,207.795
2,690.496
3,1471.68
4,516.648
5,116.071
6,436.976
7,1343.31
8,1873.1
9,800.209
10,412.202
11,1253.84
12,140.617
13,729.399
14,377.799
15,1292.66
16,940.375
17,1419.99
18,284.155
19,846.392
20,2074.98
