User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.00048694,10.2332,1693.87,4,0.321305
2,0.115624,63.3515,952.356,2288,0.115137
3,0,0,1096.14,6000,0.115624
4,0.115642,63.3515,1027.51,2288,0.115642
5,0.226765,2.12992,625.851,4752,0.226765
6,0.321792,0.785067,128.437,5540,0.0950264
