NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,121.26,64.9575,1.5,137.571
UE,2,125.945,76.5175,1.5,147.375
UE,3,81.941,52.4678,1.5,97.311
UE,4,89.5502,21.0288,1.5,91.9983
UE,5,104.975,52.0814,1.5,117.194
UE,6,0.605495,101.741,1.5,101.754
