User,Distance
1,146.31
2,96.7916
3,119.718
4,52.6354
5,191.274
6,121.046
7,113.432
8,171.475
9,61.8678
10,146.042
11,126.023
12,81.7982
13,129.542
14,122.829
15,159.547
16,111.26
17,23.0674
18,149.729
19,73.997
20,16.1427
