User,LostPackets
1,6000
2,6000
3,6000
4,5762
5,6000
6,5
7,456
8,5
9,5
10,6000
11,6000
12,6000
13,5
14,5920
15,6000
16,5963
17,4880
18,6000
19,6000
20,5998
