User,Distance
1,60.6373
2,84.9706
3,76.5254
4,130.991
5,124.412
6,125.849
7,18.8717
8,135.82
9,108.073
10,74.5049
11,110.773
12,124.43
13,139.041
14,70.7599
15,144.785
16,144.255
17,70.9334
18,172.002
19,153.952
20,107.473
