User,LostPackets
1,6000
2,6000
3,6000
4,6000
5,5955
6,5790
7,7
8,7
9,5980
10,7
11,6000
12,8
13,7
14,6000
15,4301
16,6000
17,6000
18,5949
19,5809
20,6000
