Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 1,[0.01305339467972517],[0.4034333333333333],[0.001541706020385027],[0.9385],[2575.327949432],60.31838245999745,26091520000,2024-07-28 15:29:13
client 3,[0.007191409854466716],[0.6692333333333333],[0.0010139066770207138],[0.9565],[2986.612255986],68.9703265570032,26091520000,2024-07-28 16:58:05
client 5,[0.007102599058796962],[0.6808],[0.0008531193191884085],[0.9642],[3585.803215677],78.96326221699778,26091520000,2024-07-28 18:49:08
