NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,148.256,73.8143,1.5,165.622
UE,2,5.58809,98.4682,1.5,98.6381
UE,3,147.529,25.493,1.5,149.723
UE,4,13.5344,38.2962,1.5,40.6452
UE,5,1.12679,16.4709,1.5,16.5774
UE,6,40.8335,56.3384,1.5,69.5963
