NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,76.3666,4.49263,1.5,76.5133
UE,2,56.1229,64.0305,1.5,85.1583
UE,3,79.1104,67.8155,1.5,104.21
UE,4,0.787827,110.59,1.5,110.603
UE,5,71.0421,13.4745,1.5,72.3243
UE,6,116.101,73.9659,1.5,137.669
